T,Cow,coverage_pct,dataset_split,notif_lameness,lame_confidence,behavioral_warning_score,behavioral_warning_cusum,behavioral_warning_families,behavioral_warning_episode,behavioral_warning_start,behavioral_warning_notification,instability_warning_score,instability_warning_cusum,instability_warning_families,instability_warning_episode,instability_warning_start,instability_warning_notification,hybrid_warning_score,hybrid_warning_episode,hybrid_warning_surveillance,hybrid_warning_sequence_start,hybrid_warning_start,hybrid_warning_notification,hybrid_warning_type,hybrid_warning_priority,hybrid_warning_fusion_mode
2021-12-04 07:00:00,8080,100.0,futur,0,15.5,0.1700354926116573,2.2144134431687883,4,1,1,1,0.12340746555032266,0.0,1,0,0,0,0.1700354926116573,1,0,0,1,1,HYPO,2,HIERARCHICAL
2021-12-05 03:00:00,8080,100.0,futur,0,18.7,0.019119496811904158,14.606056421108747,1,0,0,0,0.22733918128654962,0.9196318260439829,2,1,1,1,0.22733918128654962,0,1,0,0,0,INSTABILITE,1,HIERARCHICAL
2021-12-05 12:30:00,8080,100.0,futur,0,29.2,0.5926268130993845,19.672924642492973,4,1,1,1,0.0,0.0,0,0,0,0,0.5926268130993845,1,0,1,1,1,SEQUENCE,3,HIERARCHICAL
2021-12-03 12:15:00,8089,100.0,baseline,1,49.4,0.025429013101494605,0.0,1,0,0,0,0.04581961095469238,0.0,1,0,0,0,0.04581961095469238,0,0,0,0,0,AUCUN,0,HIERARCHICAL
2021-12-04 12:45:00,8089,100.0,futur,0,26.1,0.4044179131514899,5.359519221635309,3,1,1,1,0.3825987778684292,0.0,1,0,0,0,0.4044179131514899,1,0,0,1,1,HYPO,2,HIERARCHICAL
2021-12-05 00:00:00,8089,100.0,futur,0,22.3,0.06816642443453727,15.666539265156729,1,0,0,0,0.5109181243327585,1.8537337247716068,2,1,1,1,0.5109181243327585,0,1,0,0,0,INSTABILITE,1,HIERARCHICAL
2021-12-05 17:00:00,8089,100.0,futur,0,35.7,0.08667442537096305,11.537698131591188,1,0,0,0,0.7701024590163933,2.6490151976984087,3,1,1,1,0.7701024590163933,0,1,0,0,0,INSTABILITE,1,HIERARCHICAL
2021-12-06 06:00:00,8089,100.0,futur,0,30.3,0.14056228852783598,10.943240888270482,3,1,1,1,0.13199999999999998,0.7799755119558842,1,0,0,0,0.14056228852783598,1,0,1,1,1,SEQUENCE,3,HIERARCHICAL
2021-12-05 02:45:00,8537,100.0,futur,0,24.3,0.23184679206471437,2.699570577397814,4,1,1,1,0.0,0.0,0,0,0,0,0.23184679206471437,1,0,0,1,1,HYPO,2,HIERARCHICAL
2021-12-06 10:00:00,8537,100.0,futur,0,23.6,0.044444444444444446,1.4320610305845236,1,0,0,0,0.4230137509549274,1.4647888003014187,2,1,1,1,0.4230137509549274,0,1,0,0,0,INSTABILITE,1,HIERARCHICAL
2021-12-01 11:45:00,8557,100.0,baseline,1,57.3,0.00645071536595342,0.0,0,0,0,0,0.9820481205011996,0.0,3,0,0,0,0.9820481205011996,0,0,0,0,0,AUCUN,0,HIERARCHICAL
2021-12-03 07:00:00,8557,100.0,futur,0,16.3,0.2127431180531841,0.6861273506941006,3,0,0,0,0.8567632840414949,3.5055066210445287,4,1,1,1,0.8567632840414949,0,1,0,0,0,INSTABILITE,1,HIERARCHICAL
2021-12-03 11:45:00,8557,100.0,futur,0,52.5,0.1983849887257681,1.3239946377392935,3,1,1,1,1.0,17.771362748528833,3,1,0,0,1.0,1,0,1,1,1,SEQUENCE,3,HIERARCHICAL
2021-12-04 02:15:00,8557,100.0,futur,0,14.3,0.4076308169075433,7.272786209896343,3,1,1,0,0.28590066225165567,27.71797883805532,2,0,0,0,0.4076308169075433,1,0,1,1,1,SEQUENCE,3,HIERARCHICAL
2021-12-02 12:00:00,8562,100.0,baseline,1,58.1,0.010309533479411548,0.0,1,0,0,0,0.6849999999999999,0.0,2,0,0,0,0.6849999999999999,0,0,0,0,0,AUCUN,0,HIERARCHICAL
2021-12-04 04:30:00,8562,100.0,futur,0,21.4,0.05962446726048884,0.0,2,0,0,0,1.0,3.5551019900497507,3,1,1,1,1.0,0,1,0,0,0,INSTABILITE,1,HIERARCHICAL
2021-12-05 05:15:00,8562,100.0,futur,0,26.5,0.24275900898661248,1.2081549567541812,4,1,1,1,0.0,13.757747362880062,0,0,0,0,0.24275900898661248,1,0,1,1,1,SEQUENCE,3,HIERARCHICAL
2021-12-06 01:30:00,8562,100.0,futur,0,13.2,0.07174243252464273,0.0,2,0,0,0,0.8190549563430918,12.336438086463179,2,1,1,1,0.8190549563430918,0,1,0,0,0,INSTABILITE,1,HIERARCHICAL
2021-12-06 08:30:00,8562,100.0,futur,0,20.6,0.324748462619306,2.3200208143931262,3,1,1,1,0.28792558318874106,24.32373376245587,2,0,0,0,0.324748462619306,1,0,1,1,1,SEQUENCE,3,HIERARCHICAL
