season,Cow,T,Day,notif_lameness,lame_confidence,coverage_pct,herd_n_cows_at_T,herd_context_valid,Steps_sum,Steps_sum_herd_median,Steps_sum_herd_z,Steps_sum_vs_herd_pct,Motion Index_sum,Motion Index_sum_herd_median,Motion Index_sum_herd_z,Motion Index_sum_vs_herd_pct,Lying Time_sum,Lying Time_sum_herd_median,Lying Time_sum_herd_z,Lying Time_sum_vs_herd_pct,Transitions_sum,Transitions_sum_herd_median,Transitions_sum_herd_z,Transitions_sum_vs_herd_pct,herd_alerted_cows_3d,herd_alerted_frac_3d,herd_alerted_cows_7d,herd_alerted_frac_7d,collective_event_flag,herd_hypoactivity_signal,herd_posture_shift_signal,herd_specific_signal,reinforced_confidence_level,reinforced_interpretation
fall_2019,2066,2019-11-12 16:30:00,2019-11-12,1,44.1,100.0,30,True,0,0.0,,,1,7.5,-0.5845586582130492,-86.66666666666667,15.0,15.0,,0.0,0,0.0,,,10,0.3333333333333333,13,0.43333333333333335,True,False,False,False,C_probable_evenement_collectif,"Alerte en contexte collectif: interpretation clinique prudente; verifier gestion, meteo, protocole ou evenement de troupeau."
fall_2019,2066,2019-11-15 11:00:00,2019-11-15,1,52.0,100.0,30,True,12,5.0,0.9442870632672333,140.0,10,12.0,-0.11241512657943253,-16.666666666666668,0.0,2.291666666666667,-0.6744907594765952,-100.0,0,0.5,-0.6744907594765952,-100.0,7,0.23333333333333334,14,0.4666666666666667,False,False,False,False,B_individuelle_a_verifier,"Alerte individuelle a verifier: signal pipeline conserve, mais support troupeau moins net ou confidence moderee."
fall_2019,2066,2019-11-21 11:45:00,2019-11-21,1,50.8,100.0,29,True,0,5.0,-0.6744907594765952,-100.0,0,17.0,-0.9555285759251765,-100.0,15.0,4.966666666666667,1.3625618698151352,202.01342281879195,0,1.0,-0.6744907594765952,-100.0,6,0.2,17,0.5666666666666667,True,False,True,True,C_probable_evenement_collectif,"Alerte en contexte collectif: interpretation clinique prudente; verifier gestion, meteo, protocole ou evenement de troupeau."
fall_2019,2066,2019-11-27 16:30:00,2019-11-27,1,51.4,100.0,30,True,0,3.0,-0.6744907594765952,-100.0,0,9.0,-0.6744907594765952,-100.0,15.0,7.708333333333333,0.6744907594765952,94.59459459459461,0,0.0,,,6,0.2,15,0.5,True,False,False,False,C_probable_evenement_collectif,"Alerte en contexte collectif: interpretation clinique prudente; verifier gestion, meteo, protocole ou evenement de troupeau."
fall_2019,2066,2019-12-05 15:30:00,2019-12-05,1,50.7,100.0,30,True,14,5.0,1.2140833670578715,180.0,33,17.5,1.4935152531267466,88.57142857142857,5.2,6.05,-0.09985204276721722,-14.049586776859499,1,0.0,,,7,0.23333333333333334,9,0.3,False,False,False,False,B_individuelle_a_verifier,"Alerte individuelle a verifier: signal pipeline conserve, mais support troupeau moins net ou confidence moderee."
fall_2019,2066,2019-12-11 11:15:00,2019-12-11,1,49.1,100.0,30,True,15,7.0,1.199094683513947,114.28571428571429,26,15.5,0.745489786789921,67.74193548387096,0.0,0.39166666666666666,-0.6744907594765952,-100.0,0,0.0,,,9,0.3,16,0.5333333333333333,True,False,False,False,C_probable_evenement_collectif,"Alerte en contexte collectif: interpretation clinique prudente; verifier gestion, meteo, protocole ou evenement de troupeau."
fall_2019,2081,2019-11-21 11:00:00,2019-11-21,1,47.9,100.0,29,True,7,12.0,-0.28103781644858133,-41.666666666666664,12,31.0,-0.5825147468206959,-61.29032258064516,0.9166666666666666,0.2666666666666666,1.6440712262242012,243.75000000000006,2,1.0,0.6744907594765952,100.0,6,0.2,17,0.5666666666666667,True,False,True,True,C_probable_evenement_collectif,"Alerte en contexte collectif: interpretation clinique prudente; verifier gestion, meteo, protocole ou evenement de troupeau."
fall_2019,2081,2019-11-25 11:45:00,2019-11-25,1,48.0,100.0,29,True,0,3.0,-0.6744907594765952,-100.0,0,15.0,-0.843113449345744,-100.0,15.0,5.816666666666666,1.0648836918957134,157.87965616045847,0,0.0,,,9,0.3,15,0.5,True,False,True,True,C_probable_evenement_collectif,"Alerte en contexte collectif: interpretation clinique prudente; verifier gestion, meteo, protocole ou evenement de troupeau."
fall_2019,2081,2019-11-27 12:00:00,2019-11-27,1,42.1,100.0,29,True,8,5.0,0.5058680696074465,60.0,38,13.0,2.10778362336436,192.30769230769232,3.05,3.216666666666667,-0.034947707744901364,-5.181347150259076,2,1.0,0.6744907594765952,100.0,6,0.2,15,0.5,True,False,False,False,C_probable_evenement_collectif,"Alerte en contexte collectif: interpretation clinique prudente; verifier gestion, meteo, protocole ou evenement de troupeau."
fall_2019,2081,2019-11-30 08:15:00,2019-11-30,1,47.7,100.0,30,True,3,0.0,,,20,5.5,1.7782029113473874,263.6363636363636,9.633333333333333,15.0,,-35.777777777777786,1,0.0,,,6,0.2,14,0.4666666666666667,False,False,False,False,B_individuelle_a_verifier,"Alerte individuelle a verifier: signal pipeline conserve, mais support troupeau moins net ou confidence moderee."
