Start,Steps,THI,n_cows
2019-07-02 11:30:00,16.0,74.79208198806249,15
2019-07-02 11:45:00,17.0,74.78630716695831,15
2019-07-02 12:00:00,20.066666666666666,74.63689781997975,15
2019-07-02 12:15:00,8.466666666666667,74.89276827713778,15
2019-07-02 12:30:00,5.0,74.93273044684533,15
2019-07-02 12:45:00,4.733333333333333,75.02379734058655,15
2019-07-02 13:00:00,3.3333333333333335,74.70076131451562,15
2019-07-02 13:15:00,3.3333333333333335,74.87405664041513,15
2019-07-02 13:30:00,5.4,75.30945629892827,15
2019-07-02 13:45:00,6.266666666666667,75.3278893447821,15
2019-07-02 14:00:00,10.8,75.38698494757871,15
2019-07-02 14:15:00,10.466666666666667,75.57771498757627,15
2019-07-02 14:30:00,8.533333333333333,75.61887785736877,15
2019-07-02 14:45:00,7.0,75.39673201798173,15
2019-07-02 15:00:00,3.3333333333333335,75.3888704294752,15
2019-07-02 15:15:00,4.866666666666666,75.52860193685974,15
2019-07-02 15:30:00,4.733333333333333,75.39150137353238,15
2019-07-02 15:45:00,8.733333333333333,75.77119907365152,15
2019-07-02 16:00:00,11.866666666666667,75.72000275527469,15
2019-07-02 16:15:00,11.066666666666666,75.9092286961424,15
2019-07-02 16:30:00,10.333333333333334,76.05509803784129,15
2019-07-02 16:45:00,11.6,75.98565817858558,15
2019-07-02 17:00:00,17.8,75.75987592830695,15
2019-07-02 17:15:00,18.2,75.76039694908349,15
2019-07-02 17:30:00,9.866666666666667,75.62829117550528,15
2019-07-02 17:45:00,4.266666666666667,75.52121217553282,15
2019-07-02 18:00:00,1.1333333333333333,75.38182676415242,15
2019-07-02 18:15:00,1.0,75.09474539175925,15
2019-07-02 18:30:00,2.0,74.89556838543771,15
2019-07-02 18:45:00,4.2,74.8222581046981,15
2019-07-02 19:00:00,7.8,74.50919746067207,15
2019-07-02 19:15:00,7.8,74.3591123005903,15
2019-07-02 19:30:00,10.133333333333333,74.14004209780059,15
2019-07-02 19:45:00,12.8,73.79135322671631,15
2019-07-02 20:00:00,10.466666666666667,73.50360997711233,15
2019-07-02 20:15:00,9.933333333333334,73.15536161053767,15
2019-07-02 20:30:00,9.6,72.65283189895398,15
2019-07-02 20:45:00,9.6,72.1070778501817,15
2019-07-02 21:00:00,13.066666666666666,71.61031336434486,15
2019-07-02 21:15:00,10.933333333333334,71.13141700775653,15
2019-07-02 21:30:00,9.266666666666667,70.74901140433312,15
2019-07-02 21:45:00,5.466666666666667,70.4599225220219,15
2019-07-02 22:00:00,3.533333333333333,70.10943144197012,15
2019-07-02 22:15:00,5.133333333333334,69.61344284304816,15
2019-07-02 22:30:00,8.533333333333333,69.34479147951988,15
2019-07-02 22:45:00,8.0,69.42362595301731,15
2019-07-02 23:00:00,6.866666666666666,69.34379054088632,15
2019-07-02 23:15:00,6.466666666666667,69.12871003148724,15
2019-07-02 23:30:00,4.933333333333334,68.92659478235721,15
2019-07-02 23:45:00,5.133333333333334,68.71596255299319,15
2019-07-03 00:00:00,4.333333333333333,67.98839989462596,15
2019-07-03 00:15:00,4.2,68.0613150286229,15
2019-07-03 00:30:00,5.266666666666667,68.33420573172828,15
2019-07-03 00:45:00,6.6,68.57358048455578,15
2019-07-03 01:00:00,5.466666666666667,68.86552065748738,15
2019-07-03 01:15:00,5.6,68.8923735711174,15
2019-07-03 01:30:00,6.2,68.7440157118284,15
2019-07-03 01:45:00,5.4,68.69104889011372,15
2019-07-03 02:00:00,5.2,68.60875799366828,15
2019-07-03 02:15:00,2.8666666666666667,68.41017049556349,15
2019-07-03 02:30:00,2.3333333333333335,68.18743883598616,15
2019-07-03 02:45:00,1.0666666666666667,67.97165110097593,15
2019-07-03 03:00:00,0.8,67.75547332597074,15
2019-07-03 03:15:00,1.6,67.55116571803644,15
2019-07-03 03:30:00,1.4666666666666666,67.38266127511312,15
2019-07-03 03:45:00,3.4,67.1928704353412,15
2019-07-03 04:00:00,4.0,67.0056200110272,15
2019-07-03 04:15:00,3.8,66.90440959576613,15
2019-07-03 04:30:00,3.2666666666666666,66.99817531774006,15
2019-07-03 04:45:00,4.333333333333333,66.88062186707575,15
2019-07-03 05:00:00,6.333333333333333,66.4964338490807,15
2019-07-03 05:15:00,7.866666666666666,66.47052702159986,15
2019-07-03 05:30:00,11.733333333333333,66.27281819582295,15
2019-07-03 05:45:00,14.933333333333334,66.37308280430882,15
2019-07-03 06:00:00,8.4,66.49478525255456,15
2019-07-03 06:15:00,9.266666666666667,66.85338013339656,15
2019-07-03 06:30:00,10.2,67.29120490163984,15
2019-07-03 06:45:00,12.333333333333334,67.79000652504995,15
2019-07-03 07:00:00,6.733333333333333,67.95338916633617,15
2019-07-03 07:15:00,7.4,68.25040557616181,15
2019-07-03 07:30:00,4.733333333333333,68.56386097355578,15
2019-07-03 07:45:00,0.4,68.7830440417785,15
2019-07-03 08:00:00,0.13333333333333333,69.13406498909622,15
2019-07-03 08:15:00,5.133333333333334,69.66785556244105,15
2019-07-03 08:30:00,12.466666666666667,70.13982656938171,15
2019-07-03 08:45:00,12.733333333333333,70.48810516596937,15
2019-07-03 09:00:00,11.4,70.97319854667055,15
2019-07-03 09:15:00,10.466666666666667,71.82247880642466,15
2019-07-03 09:30:00,14.533333333333333,72.30889724174249,15
2019-07-03 09:45:00,28.133333333333333,72.40119184848261,15
2019-07-03 10:00:00,37.6,72.85576128802089,15
2019-07-03 10:15:00,28.866666666666667,73.4186394632223,15
2019-07-03 10:30:00,26.4,73.84705575196082,15
2019-07-03 10:45:00,21.2,73.82030233625149,15
2019-07-03 11:00:00,19.2,74.31099589754547,15
2019-07-03 11:15:00,24.866666666666667,74.9215742586034,15
2019-07-03 11:30:00,36.2,74.70193633047438,15
2019-07-03 11:45:00,19.933333333333334,75.0253984414005,15
2019-07-03 12:00:00,16.4,75.02859162624783,15
2019-07-03 12:15:00,25.266666666666666,75.46037690561484,15
2019-07-03 12:30:00,20.6,76.06246441281147,15
2019-07-03 12:45:00,13.0,76.04137737701852,15
2019-07-03 13:00:00,13.333333333333334,75.91935241544505,15
2019-07-03 13:15:00,6.466666666666667,76.37226117057902,15
2019-07-03 13:30:00,7.333333333333333,76.3011596741427,15
2019-07-03 13:45:00,0.7333333333333333,76.61463388222249,15
2019-07-03 14:00:00,4.0,76.74052174110437,15
2019-07-03 14:15:00,4.6,76.80040818105282,15
2019-07-03 14:30:00,8.266666666666667,76.57103698988895,15
2019-07-03 14:45:00,7.866666666666666,76.87868675462659,15
2019-07-03 15:00:00,5.066666666666666,76.84136879310469,15
2019-07-03 15:15:00,9.266666666666667,77.3557108480423,15
2019-07-03 15:30:00,11.666666666666666,77.60352397160158,15
2019-07-03 15:45:00,12.466666666666667,77.67865248024144,15
2019-07-03 16:00:00,9.866666666666667,77.66554837021103,15
2019-07-03 16:15:00,8.333333333333334,77.58933806857762,15
2019-07-03 16:30:00,5.733333333333333,77.38101418828876,15
2019-07-03 16:45:00,6.533333333333333,77.68727570297524,15
2019-07-03 17:00:00,14.733333333333333,77.78205160633846,15
2019-07-03 17:15:00,19.0,77.97743269275473,15
2019-07-03 17:30:00,15.733333333333333,77.55410360447627,15
2019-07-03 17:45:00,12.466666666666667,77.4186307147774,15
2019-07-03 18:00:00,6.933333333333334,77.30554027006661,15
2019-07-03 18:15:00,5.666666666666667,77.27265226463959,15
2019-07-03 18:30:00,6.6,76.98158297050686,15
2019-07-03 18:45:00,5.733333333333333,77.13918249362202,15
2019-07-03 19:00:00,5.866666666666666,76.6851007019489,15
2019-07-03 19:15:00,8.666666666666666,76.52595434089712,15
2019-07-03 19:30:00,8.6,76.15624102567959,15
2019-07-03 19:45:00,12.133333333333333,75.77624350433081,15
2019-07-03 20:00:00,9.266666666666667,75.20103141437913,15
2019-07-03 20:15:00,12.333333333333334,74.90592684522994,15
2019-07-03 20:30:00,13.8,74.25212390219998,15
2019-07-03 20:45:00,14.2,73.76955825508838,15
2019-07-03 21:00:00,7.466666666666667,72.89818202615993,15
2019-07-03 21:15:00,4.933333333333334,72.48353212871059,15
2019-07-03 21:30:00,5.0,72.19793344060992,15
2019-07-03 21:45:00,7.666666666666667,71.28641120628274,15
2019-07-03 22:00:00,7.866666666666666,70.84347674300437,15
2019-07-03 22:15:00,9.0,70.69762352740219,15
2019-07-03 22:30:00,6.666666666666667,70.44060818325717,15
2019-07-03 22:45:00,4.666666666666667,70.08500863725547,15
2019-07-03 23:00:00,2.2,70.03688727935155,15
2019-07-03 23:15:00,8.6,69.63181643299372,15
2019-07-03 23:30:00,6.4,69.32743489299537,15
2019-07-03 23:45:00,5.8,69.23927539810101,15
2019-07-04 00:00:00,6.4,69.17942584401588,15
2019-07-04 00:15:00,9.666666666666666,69.01560655096725,15
2019-07-04 00:30:00,5.066666666666666,68.44733096399362,15
2019-07-04 00:45:00,3.8666666666666667,68.57638075798049,15
2019-07-04 01:00:00,1.4,68.88256257996743,15
2019-07-04 01:15:00,3.6,68.75184835063024,15
2019-07-04 01:30:00,2.933333333333333,68.48769659681871,15
2019-07-04 01:45:00,5.466666666666667,68.41705665963582,15
2019-07-04 02:00:00,3.066666666666667,68.42418637421717,15
2019-07-04 02:15:00,4.2,68.1109029068012,15
2019-07-04 02:30:00,4.8,67.90630117221785,15
2019-07-04 02:45:00,1.6666666666666667,67.54484366267668,15
2019-07-04 03:00:00,2.4,67.31036801236829,15
2019-07-04 03:15:00,5.866666666666666,67.28012838082877,15
2019-07-04 03:30:00,5.933333333333334,67.18827391174413,15
2019-07-04 03:45:00,3.933333333333333,67.10278782800712,15
2019-07-04 04:00:00,5.066666666666666,66.8686432297405,15
2019-07-04 04:15:00,1.8666666666666667,66.54438293480762,15
2019-07-04 04:30:00,2.7333333333333334,66.27789204049401,15
2019-07-04 04:45:00,2.7333333333333334,66.08900766509906,15
2019-07-04 05:00:00,4.2,66.00074072603205,15
2019-07-04 05:15:00,9.666666666666666,65.97199958277075,15
2019-07-04 05:30:00,15.266666666666667,65.98634799796758,15
2019-07-04 05:45:00,14.6,66.22543189157102,15
2019-07-04 06:00:00,13.4,66.73576792348113,15
2019-07-04 06:15:00,12.933333333333334,67.31191482042261,15
2019-07-04 06:30:00,11.266666666666667,68.16270911562766,15
2019-07-04 06:45:00,8.666666666666666,68.76134228818725,15
2019-07-04 07:00:00,6.2,69.11587475957982,15
2019-07-04 07:15:00,10.6,70.11364648344491,15
2019-07-04 07:30:00,11.6,70.6670308603434,15
2019-07-04 07:45:00,11.8,71.05956730061347,15
2019-07-04 08:00:00,9.6,71.38772325565891,15
2019-07-04 08:15:00,10.866666666666667,71.74564033174632,15
2019-07-04 08:30:00,5.733333333333333,72.20599713973137,15
2019-07-04 08:45:00,6.466666666666667,72.76706786072803,15
2019-07-04 09:00:00,4.0,73.38093034399736,15
2019-07-04 09:15:00,8.4,73.8147364111269,15
2019-07-04 09:30:00,28.866666666666667,74.39498302867393,15
2019-07-04 09:45:00,30.666666666666668,74.78139879461804,15
2019-07-04 10:00:00,17.8,75.19709496485184,15
2019-07-04 10:15:00,14.133333333333333,75.34604481378362,15
2019-07-04 10:30:00,10.6,75.88853345581865,15
2019-07-04 10:45:00,13.333333333333334,75.94093366302296,15
2019-07-04 11:00:00,25.0,76.0683940989773,15
2019-07-04 11:15:00,17.666666666666668,76.41323223827666,15
2019-07-04 11:30:00,12.0,76.88233676470053,15
2019-07-04 11:45:00,17.0,77.11381749485666,15
2019-07-04 12:00:00,17.4,77.57826310263034,15
2019-07-04 12:15:00,14.533333333333333,77.91916097715911,15
2019-07-04 12:30:00,9.866666666666667,78.4708167240505,15
2019-07-04 12:45:00,12.666666666666666,78.67233210909174,15
2019-07-04 13:00:00,7.8,79.02625343893612,15
2019-07-04 13:15:00,12.125,78.83212479580048,16
2019-07-04 13:30:00,18.125,78.82305117551881,16
2019-07-04 13:45:00,16.375,78.49069718254243,16
2019-07-04 14:00:00,12.6875,78.9333559789641,16
2019-07-04 14:15:00,7.3125,78.22155333350936,16
2019-07-04 14:30:00,8.375,78.49290123322308,16
2019-07-04 14:45:00,5.125,78.5689166675728,16
2019-07-04 15:00:00,5.0,78.60748960218638,16
2019-07-04 15:15:00,2.875,78.62400744923947,16
2019-07-04 15:30:00,4.875,78.38378932394629,16
2019-07-04 15:45:00,8.25,79.02939083638357,16
2019-07-04 16:00:00,6.5625,78.97174575641763,16
2019-07-04 16:15:00,7.5625,79.14564735144761,16
2019-07-04 16:30:00,6.0,78.48347861658719,16
2019-07-04 16:45:00,10.1875,78.77028086169831,16
2019-07-04 17:00:00,14.5,78.69843217389503,16
2019-07-04 17:15:00,16.375,78.68141831633947,16
2019-07-04 17:30:00,10.25,78.9480560920626,16
2019-07-04 17:45:00,7.6875,78.51511623981781,16
2019-07-04 18:00:00,3.125,78.57111933204351,16
2019-07-04 18:15:00,1.75,77.8362761656048,16
2019-07-04 18:30:00,3.6875,78.15112875315208,16
2019-07-04 18:45:00,6.8125,78.15818827558853,16
2019-07-04 19:00:00,8.625,78.1294534323885,16
2019-07-04 19:15:00,8.5625,77.914901802463,16
2019-07-04 19:30:00,8.4375,77.42248930696714,16
2019-07-04 19:45:00,12.5,77.27752372062155,16
2019-07-04 20:00:00,12.5,77.13629670092142,16
2019-07-04 20:15:00,12.6875,76.12425069378325,16
2019-07-04 20:30:00,9.875,75.59910830866583,16
2019-07-04 20:45:00,10.8125,74.94775290155839,16
2019-07-04 21:00:00,12.0625,74.20377191397614,16
2019-07-04 21:15:00,10.4375,73.71265484906668,16
2019-07-04 21:30:00,8.875,73.2034278525591,16
2019-07-04 21:45:00,4.4375,72.87753118797657,16
2019-07-04 22:00:00,5.5625,72.30882015446643,16
2019-07-04 22:15:00,7.5,71.79646087234343,16
2019-07-04 22:30:00,10.9375,71.35569495117485,16
2019-07-04 22:45:00,8.1875,71.09814596455415,16
2019-07-04 23:00:00,3.8125,70.68792172524117,16
2019-07-04 23:15:00,2.5625,70.22950725367707,16
2019-07-04 23:30:00,4.5,69.94790392523139,16
2019-07-04 23:45:00,6.5,69.66093224028835,16
2019-07-05 00:00:00,6.6875,69.64153818197974,16
2019-07-05 00:15:00,6.625,69.2141611469831,16
2019-07-05 00:30:00,4.0,69.67525769659444,16
2019-07-05 00:45:00,1.0,69.09804235672141,16
2019-07-05 01:00:00,2.125,69.01778042519777,16
2019-07-05 01:15:00,5.1875,68.7270260005859,16
2019-07-05 01:30:00,4.0625,68.85038500785514,16
2019-07-05 01:45:00,4.125,68.9868248335405,16
2019-07-05 02:00:00,6.875,68.3279730100202,16
2019-07-05 02:15:00,4.5625,67.89203200738517,16
2019-07-05 02:30:00,6.4375,67.76081922520136,16
2019-07-05 02:45:00,5.1875,67.3959188783597,16
2019-07-05 03:00:00,2.25,67.1435470037198,16
2019-07-05 03:15:00,2.3125,67.1351138967603,16
2019-07-05 03:30:00,0.625,67.03019591890597,16
2019-07-05 03:45:00,1.0,66.74624474188926,16
2019-07-05 04:00:00,1.8125,66.6029874652278,16
2019-07-05 04:15:00,5.8125,66.2939945409464,16
2019-07-05 04:30:00,4.3125,66.40928202493765,16
2019-07-05 04:45:00,2.5,66.36974340342108,16
2019-07-05 05:00:00,5.625,66.63806988466405,16
2019-07-05 05:15:00,10.9375,66.77824291155959,16
2019-07-05 05:30:00,13.0,66.80731191530303,16
2019-07-05 05:45:00,14.25,66.95907990377019,16
2019-07-05 06:00:00,8.3125,67.13897178020623,16
2019-07-05 06:15:00,11.1875,68.35962837748683,16
2019-07-05 06:30:00,10.9375,70.00257845242051,16
2019-07-05 06:45:00,9.5625,70.90366483973798,16
2019-07-05 07:00:00,3.5625,70.84385663122508,16
2019-07-05 07:15:00,0.875,70.77693883491985,16
2019-07-05 07:30:00,0.0625,71.266428955333,16
2019-07-05 07:45:00,1.1875,71.8333601271066,16
2019-07-05 08:00:00,6.125,72.03399664942768,16
2019-07-05 08:15:00,7.0625,72.52667129106592,16
2019-07-05 08:30:00,8.823529411764707,72.21169153935523,17
2019-07-05 08:45:00,9.352941176470589,71.46878672886785,17
2019-07-05 09:00:00,8.235294117647058,71.01609677610948,17
2019-07-05 09:15:00,11.058823529411764,70.33088136798665,17
2019-07-05 09:30:00,12.529411764705882,70.64117859670233,17
2019-07-05 09:45:00,24.941176470588236,71.11960156354073,17
2019-07-05 10:00:00,29.058823529411764,71.57550942275999,17
2019-07-05 10:15:00,20.705882352941178,72.57835260808206,17
2019-07-05 10:30:00,14.058823529411764,73.22523094730728,17
2019-07-05 10:45:00,16.352941176470587,73.85867045651192,17
2019-07-05 11:00:00,12.352941176470589,74.57365114915821,17
2019-07-05 11:15:00,32.705882352941174,75.16110874704088,17
2019-07-05 11:30:00,18.764705882352942,75.6380082187586,17
2019-07-05 11:45:00,16.823529411764707,75.40176012057782,17
2019-07-05 12:00:00,11.294117647058824,75.23005659960663,17
2019-07-05 12:15:00,16.058823529411764,75.25953250917429,17
2019-07-05 12:30:00,24.529411764705884,75.69624818605526,17
2019-07-05 12:45:00,15.411764705882353,76.06144952752086,17
2019-07-05 13:00:00,13.294117647058824,76.86638644706919,17
2019-07-05 13:15:00,8.470588235294118,77.97289940472741,17
2019-07-05 13:30:00,3.1176470588235294,78.07361588633721,17
2019-07-05 13:45:00,2.176470588235294,78.06993770020705,17
2019-07-05 14:00:00,2.8823529411764706,77.919938157207,17
2019-07-05 14:15:00,4.882352941176471,78.32658259173643,17
2019-07-05 14:30:00,7.882352941176471,78.80012318694985,17
2019-07-05 14:45:00,9.176470588235293,79.46975687574891,17
2019-07-05 15:00:00,8.117647058823529,79.39661445764234,17
2019-07-05 15:15:00,10.941176470588236,79.04454170792587,17
2019-07-05 15:30:00,10.764705882352942,78.63332996144824,17
2019-07-05 15:45:00,11.176470588235293,78.88337646012043,17
2019-07-05 16:00:00,9.882352941176471,78.57929492011334,17
2019-07-05 16:15:00,7.0,76.99434425688297,17
2019-07-05 16:30:00,8.470588235294118,76.19972621058129,17
2019-07-05 16:45:00,5.352941176470588,75.99893638711016,17
2019-07-05 17:00:00,12.411764705882353,75.54624767646528,17
2019-07-05 17:15:00,18.41176470588235,75.04518405901474,17
2019-07-05 17:30:00,13.529411764705882,74.87418246674638,17
2019-07-05 17:45:00,8.352941176470589,75.15901427186027,17
2019-07-05 18:00:00,5.235294117647059,75.46511742268221,17
2019-07-05 18:15:00,5.0588235294117645,76.24535436532148,17
2019-07-05 18:30:00,7.588235294117647,77.17524355400408,17
2019-07-05 18:45:00,9.411764705882353,77.09689164673438,17
2019-07-05 19:00:00,10.411764705882353,76.65037733166689,17
2019-07-05 19:15:00,12.411764705882353,76.51203639559998,17
2019-07-05 19:30:00,9.647058823529411,76.28831271702803,17
2019-07-05 19:45:00,8.705882352941176,76.15438339066748,17
2019-07-05 20:00:00,8.941176470588236,76.23876819754263,17
2019-07-05 20:15:00,12.235294117647058,76.2197649467967,17
2019-07-05 20:30:00,11.411764705882353,76.15332664240535,17
2019-07-05 20:45:00,14.0,76.02318516747664,17
2019-07-05 21:00:00,10.764705882352942,75.63992926772825,17
2019-07-05 21:15:00,7.823529411764706,75.40353652019625,17
2019-07-05 21:30:00,5.176470588235294,75.09951631295637,17
2019-07-05 21:45:00,9.235294117647058,74.87506506319586,17
2019-07-05 22:00:00,9.058823529411764,74.56143413888346,17
2019-07-05 22:15:00,5.411764705882353,74.31897724214929,17
2019-07-05 22:30:00,4.705882352941177,74.24324005196952,17
2019-07-05 22:45:00,6.588235294117647,73.96302938704342,17
2019-07-05 23:00:00,10.882352941176471,73.65013301227224,17
2019-07-05 23:15:00,8.647058823529411,73.41407970965854,17
2019-07-05 23:30:00,5.647058823529412,73.31570406802469,17
2019-07-05 23:45:00,6.0,73.25449375235647,17
2019-07-06 00:00:00,3.4705882352941178,73.21324117522856,17
2019-07-06 00:15:00,4.647058823529412,73.11979280341518,17
2019-07-06 00:30:00,10.117647058823529,73.28126354983219,17
2019-07-06 00:45:00,9.647058823529411,73.85440176935636,17
2019-07-06 01:00:00,9.176470588235293,74.66976405997191,17
2019-07-06 01:15:00,7.352941176470588,74.96717600325461,17
2019-07-06 01:30:00,6.411764705882353,75.16419523972391,17
2019-07-06 01:45:00,3.235294117647059,75.16910437983984,17
2019-07-06 02:00:00,2.235294117647059,75.1025706712323,17
2019-07-06 02:15:00,2.6470588235294117,74.98279236675886,17
2019-07-06 02:30:00,5.0,74.7513036734271,17
2019-07-06 02:45:00,6.588235294117647,74.65689141239223,17
2019-07-06 03:00:00,6.705882352941177,74.7428492739379,17
2019-07-06 03:15:00,7.0588235294117645,74.77553519954623,17
2019-07-06 03:30:00,5.294117647058823,74.68524406459495,17
2019-07-06 03:45:00,3.2941176470588234,74.63498793179225,17
2019-07-06 04:00:00,3.3529411764705883,74.64105263563367,17
2019-07-06 04:15:00,3.4705882352941178,74.66207911415951,17
2019-07-06 04:30:00,3.235294117647059,74.50709059635959,17
2019-07-06 04:45:00,3.411764705882353,74.26555727104655,17
2019-07-06 05:00:00,9.0,73.93426924721153,17
2019-07-06 05:15:00,12.764705882352942,73.69385260403025,17
2019-07-06 05:30:00,12.705882352941176,73.65998500061728,17
2019-07-06 05:45:00,14.411764705882353,73.75062308024827,17
2019-07-06 06:00:00,9.882352941176471,74.00159609992488,17
2019-07-06 06:15:00,12.235294117647058,74.02966089519136,17
2019-07-06 06:30:00,12.941176470588236,74.35657831794205,17
2019-07-06 06:45:00,9.352941176470589,74.7542240065693,17
