Experiment,Cow,scan_date,icetag_covered_pm1j,icetag_covered_same_day,alert_present_pm1j,n_alerts_pm1j,Pct_locomotion,Pct_lying,Pct_Idle,Pct_Vigilance,Pct_Explo,Pct_eating,Pct_Social,Pct_Maintenance,Pct_Other
Fall 2021,2210,2021-11-05,0,0,0,0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0
Fall 2021,8548,2021-11-05,0,0,0,0,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.2,0.0
Fall 2021,8096,2021-11-05,0,0,0,0,0.2,0.0,0.0,0.4,0.0,0.0,0.2,0.2,0.0
Fall 2021,8089,2021-11-05,0,0,0,0,0.4,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.2
Fall 2021,8099,2021-11-05,0,0,0,0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0
Fall 2021,8086,2021-11-05,0,0,0,0,0.4,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.0
Fall 2021,8076,2021-11-05,0,0,0,0,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.2,0.0
Fall 2021,8080,2021-11-05,0,0,0,0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0
Fall 2021,2041,2021-11-08,0,0,0,0,0.0,0.0,0.2,0.4,0.2,0.0,0.1,0.1,0.0
Fall 2021,8533,2021-11-08,0,0,0,0,0.2,0.0,0.1,0.2,0.1,0.0,0.2,0.2,0.0
Fall 2021,7443,2021-11-08,0,0,0,0,0.0,0.0,0.3,0.1,0.1,0.1,0.1,0.3,0.0
Fall 2021,8539,2021-11-08,0,0,0,0,0.1,0.0,0.1,0.3,0.0,0.2,0.3,0.0,0.0
Fall 2021,8517,2021-11-08,0,0,0,0,0.1,0.0,0.2,0.0,0.1,0.3,0.2,0.0,0.1
Fall 2021,8528,2021-11-08,0,0,0,0,0.0,0.0,0.0,0.3,0.3,0.2,0.1,0.1,0.0
Fall 2021,8063,2021-11-08,0,0,0,0,0.1,0.0,0.4,0.1,0.1,0.3,0.0,0.0,0.0
Fall 2021,8057,2021-11-08,0,0,0,0,0.1,0.0,0.6,0.2,0.1,0.0,0.0,0.0,0.0
Fall 2021,8061,2021-11-08,0,0,0,0,0.1,0.0,0.1,0.2,0.4,0.0,0.1,0.1,0.0
Fall 2021,8557,2021-11-08,0,0,0,0,0.0,0.0,0.3,0.2,0.0,0.1,0.2,0.2,0.0
Fall 2021,2210,2021-11-08,0,0,0,0,0.3,0.0,0.2,0.0,0.1,0.1,0.2,0.1,0.0
Fall 2021,8548,2021-11-08,0,0,0,0,0.3,0.0,0.2,0.3,0.0,0.2,0.0,0.0,0.0
Fall 2021,8096,2021-11-08,0,0,0,0,0.2,0.0,0.2,0.2,0.0,0.1,0.3,0.0,0.0
Fall 2021,8089,2021-11-08,0,0,0,0,0.4,0.0,0.1,0.2,0.1,0.0,0.1,0.1,0.0
Fall 2021,8099,2021-11-08,0,0,0,0,0.0,0.0,0.4,0.3,0.1,0.0,0.2,0.0,0.0
Fall 2021,8086,2021-11-08,0,0,0,0,0.1,0.0,0.2,0.4,0.0,0.1,0.1,0.1,0.0
Fall 2021,8076,2021-11-08,0,0,0,0,0.0,0.0,0.7,0.2,0.1,0.0,0.0,0.0,0.0
Fall 2021,8080,2021-11-08,0,0,0,0,0.0,0.0,0.3,0.2,0.5,0.0,0.0,0.0,0.0
Fall 2021,8525,2021-11-11,0,0,0,0,0.0,0.0,0.3,0.2,0.0,0.4,0.1,0.0,0.0
Fall 2021,8505,2021-11-11,0,0,0,0,0.1,0.0,0.1,0.1,0.4,0.3,0.0,0.0,0.0
Fall 2021,5875,2021-11-11,0,0,0,0,0.0,0.0,0.3,0.1,0.2,0.3,0.1,0.0,0.0
Fall 2021,8537,2021-11-11,0,0,0,0,0.2,0.0,0.1,0.1,0.0,0.2,0.3,0.1,0.0
Fall 2021,8536,2021-11-11,0,0,0,0,0.1,0.0,0.0,0.1,0.2,0.3,0.2,0.1,0.0
Fall 2021,8529,2021-11-11,0,0,0,0,0.2,0.0,0.2,0.1,0.0,0.5,0.0,0.0,0.0
Fall 2021,8562,2021-11-11,0,0,0,0,0.5,0.0,0.0,0.1,0.1,0.1,0.2,0.0,0.0
Fall 2021,8065,2021-11-11,0,0,0,0,0.2,0.0,0.3,0.1,0.0,0.1,0.3,0.0,0.0
Fall 2021,725,2021-11-11,0,0,0,0,0.0,0.0,0.125,0.125,0.5,0.125,0.125,0.0,0.0
Fall 2021,8054,2021-11-11,0,0,0,0,0.1,0.0,0.4,0.2,0.1,0.2,0.0,0.0,0.0
Fall 2021,2213,2021-11-11,0,0,0,0,0.2,0.0,0.1,0.1,0.4,0.1,0.1,0.0,0.0
Fall 2021,2208,2021-11-11,0,0,0,0,0.4,0.0,0.1,0.1,0.3,0.0,0.1,0.0,0.0
Fall 2021,8110,2021-11-11,0,0,0,0,0.2,0.0,0.2,0.1,0.3,0.1,0.1,0.0,0.0
Fall 2021,8106,2021-11-11,0,0,0,0,0.1,0.0,0.4,0.2,0.1,0.1,0.0,0.1,0.0
Fall 2021,8090,2021-11-11,0,0,0,0,0.2,0.0,0.1,0.0,0.1,0.5,0.1,0.0,0.0
Fall 2021,8079,2021-11-11,0,0,0,0,0.1,0.0,0.2,0.1,0.3,0.3,0.0,0.0,0.0
Fall 2021,8082,2021-11-11,0,0,0,0,0.0,0.0,0.3,0.4,0.0,0.2,0.1,0.0,0.0
Fall 2021,8056,2021-11-11,0,0,0,0,0.2,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0
Fall 2021,8539,2021-11-12,0,0,0,0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0
Fall 2021,8517,2021-11-12,0,0,0,0,0.0,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0
Fall 2021,8528,2021-11-12,0,0,0,0,0.2,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0
Fall 2021,8063,2021-11-12,0,0,0,0,,,,,,,,,
Fall 2021,8057,2021-11-12,0,0,0,0,,,,,,,,,
Fall 2021,8061,2021-11-12,0,0,0,0,,,,,,,,,
Fall 2021,8557,2021-11-12,0,0,0,0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,0.0
Fall 2021,2210,2021-11-12,0,0,0,0,0.0,0.0,0.8,0.0,0.0,0.0,0.2,0.0,0.0
Fall 2021,8548,2021-11-12,0,0,0,0,0.2,0.0,0.2,0.0,0.4,0.0,0.2,0.0,0.0
Fall 2021,8096,2021-11-12,0,0,0,0,0.2,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.2
Fall 2021,8089,2021-11-12,0,0,0,0,0.4,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0
Fall 2021,8099,2021-11-12,0,0,0,0,0.2,0.0,0.2,0.4,0.2,0.0,0.0,0.0,0.0
Fall 2021,8086,2021-11-12,0,0,0,0,0.0,0.0,0.2,0.2,0.4,0.2,0.0,0.0,0.0
Fall 2021,8076,2021-11-12,0,0,0,0,0.0,0.0,0.6,0.2,0.0,0.2,0.0,0.0,0.0
Fall 2021,8080,2021-11-12,0,0,0,0,0.6,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0
Fall 2021,2041,2021-11-12,0,0,0,0,0.0,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0
Fall 2021,8533,2021-11-12,0,0,0,0,,,,,,,,,
Fall 2021,7443,2021-11-12,0,0,0,0,0.0,0.0,0.2,0.2,0.4,0.2,0.0,0.0,0.0
Fall 2021,8063,2021-11-15,0,0,0,0,0.25,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0
Fall 2021,8057,2021-11-15,0,0,0,0,0.14285714285714285,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0
Fall 2021,8061,2021-11-15,0,0,0,0,0.2857142857142857,0.0,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0
Fall 2021,8557,2021-11-15,0,0,0,0,0.0,0.0,0.5,0.125,0.0,0.0,0.375,0.0,0.0
Fall 2021,2210,2021-11-15,0,0,0,0,0.0,0.0,0.5,0.375,0.125,0.0,0.0,0.0,0.0
Fall 2021,8548,2021-11-15,0,0,0,0,0.0,0.0,0.375,0.25,0.125,0.125,0.125,0.0,0.0
Fall 2021,8096,2021-11-15,0,0,0,0,0.0,0.0,0.625,0.0,0.25,0.0,0.125,0.0,0.0
Fall 2021,8089,2021-11-15,0,0,0,0,0.0,0.0,0.5,0.25,0.125,0.0,0.0,0.125,0.0
Fall 2021,8099,2021-11-15,0,0,0,0,0.125,0.0,0.625,0.125,0.0,0.125,0.0,0.0,0.0
Fall 2021,8086,2021-11-15,0,0,0,0,0.2857142857142857,0.0,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.0
Fall 2021,8076,2021-11-15,0,0,0,0,0.125,0.0,0.125,0.25,0.0,0.25,0.25,0.0,0.0
Fall 2021,8080,2021-11-15,0,0,0,0,0.0,0.0,0.375,0.25,0.125,0.125,0.125,0.0,0.0
Fall 2021,2041,2021-11-15,0,0,0,0,0.14285714285714285,0.0,0.5714285714285714,0.2857142857142857,0.0,0.0,0.0,0.0,0.0
Fall 2021,8533,2021-11-15,0,0,0,0,0.0,0.0,0.7142857142857143,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0
Fall 2021,7443,2021-11-15,0,0,0,0,0.0,0.0,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.0,0.0
Fall 2021,8539,2021-11-15,0,0,0,0,0.0,0.0,0.125,0.5,0.375,0.0,0.0,0.0,0.0
Fall 2021,8517,2021-11-15,0,0,0,0,0.0,0.0,0.25,0.25,0.25,0.0,0.25,0.0,0.0
Fall 2021,8528,2021-11-15,0,0,0,0,0.0,0.0,0.125,0.25,0.375,0.0,0.25,0.0,0.0
Fall 2021,8562,2021-11-18,0,0,0,0,0.0,0.0,0.3,0.3,0.3,0.0,0.1,0.0,0.0
Fall 2021,8065,2021-11-18,0,0,0,0,0.0,0.0,0.1,0.5,0.0,0.3,0.0,0.1,0.0
Fall 2021,725,2021-11-18,0,0,0,0,0.2,0.0,0.3,0.0,0.1,0.3,0.1,0.0,0.0
Fall 2021,8054,2021-11-18,0,0,0,0,0.4,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0
Fall 2021,2213,2021-11-18,0,0,0,0,0.0,0.0,0.6,0.1,0.2,0.1,0.0,0.0,0.0
Fall 2021,2208,2021-11-18,0,0,0,0,0.1,0.0,0.5,0.2,0.2,0.0,0.0,0.0,0.0
Fall 2021,8110,2021-11-18,0,0,0,0,0.2,0.0,0.3,0.3,0.1,0.1,0.0,0.0,0.0
Fall 2021,8106,2021-11-18,0,0,0,0,0.3,0.0,0.0,0.2,0.1,0.3,0.0,0.1,0.0
Fall 2021,8090,2021-11-18,0,0,0,0,0.1,0.0,0.3,0.4,0.2,0.0,0.0,0.0,0.0
Fall 2021,8079,2021-11-18,0,0,0,0,0.3,0.0,0.3,0.0,0.3,0.0,0.1,0.0,0.0
Fall 2021,8082,2021-11-18,0,0,0,0,0.3,0.0,0.1,0.3,0.3,0.0,0.0,0.0,0.0
Fall 2021,8056,2021-11-18,0,0,0,0,0.3,0.0,0.0,0.3,0.3,0.0,0.1,0.0,0.0
Fall 2021,8525,2021-11-18,0,0,0,0,0.0,0.0,0.2,0.6,0.2,0.0,0.0,0.0,0.0
Fall 2021,8505,2021-11-18,0,0,0,0,0.1,0.0,0.4,0.0,0.4,0.1,0.0,0.0,0.0
Fall 2021,5875,2021-11-18,0,0,0,0,0.1,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0
Fall 2021,8537,2021-11-18,0,0,0,0,0.1,0.0,0.2,0.2,0.5,0.0,0.0,0.0,0.0
Fall 2021,8536,2021-11-18,0,0,0,0,0.1,0.0,0.3,0.2,0.4,0.0,0.0,0.0,0.0
Fall 2021,8529,2021-11-18,0,0,0,0,,,,,,,,,
Fall 2021,8063,2021-11-19,0,0,0,0,0.0,0.0,0.7,0.1,0.2,0.0,0.0,0.0,0.0
Fall 2021,8057,2021-11-19,0,0,0,0,0.1111111111111111,0.0,0.7777777777777778,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
Fall 2021,8061,2021-11-19,0,0,0,0,,,,,,,,,
Fall 2021,8557,2021-11-19,0,0,0,0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0
Fall 2021,2210,2021-11-19,0,0,0,0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Fall 2021,8548,2021-11-19,0,0,0,0,0.1,0.0,0.2,0.3,0.3,0.1,0.0,0.0,0.0
Fall 2021,8096,2021-11-19,0,0,0,0,,,,,,,,,
Fall 2021,8089,2021-11-19,0,0,0,0,0.2,0.0,0.5,0.1,0.1,0.0,0.1,0.0,0.0
Fall 2021,8099,2021-11-19,0,0,0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.1,0.0,0.0
Fall 2021,8086,2021-11-19,0,0,0,0,0.0,0.0,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.0,0.0,0.0,0.0
Fall 2021,8076,2021-11-19,0,0,0,0,0.0,0.0,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.0,0.0,0.0,0.0
Fall 2021,8080,2021-11-19,0,0,0,0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.0,0.0,0.0,0.0
Fall 2021,2041,2021-11-19,0,0,0,0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0
Fall 2021,8533,2021-11-19,0,0,0,0,0.0,0.0,0.4,0.0,0.4,0.0,0.0,0.1,0.1
Fall 2021,7443,2021-11-19,0,0,0,0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0
Fall 2021,8539,2021-11-19,0,0,0,0,0.1,0.0,0.6,0.2,0.1,0.0,0.0,0.0,0.0
Fall 2021,8517,2021-11-19,0,0,0,0,0.0,0.0,0.4,0.4,0.1,0.0,0.1,0.0,0.0
Fall 2021,8528,2021-11-19,0,0,0,0,0.0,0.0,0.3,0.2,0.3,0.0,0.1,0.1,0.0
Fall 2021,8557,2021-11-22,0,0,0,0,0.1,0.0,0.2,0.1,0.1,0.2,0.2,0.1,0.0
Fall 2021,2210,2021-11-22,0,0,0,0,0.0,0.0,0.7,0.1,0.2,0.0,0.0,0.0,0.0
Fall 2021,8548,2021-11-22,0,0,0,0,0.2,0.0,0.2,0.0,0.4,0.0,0.1,0.1,0.0
Fall 2021,8096,2021-11-22,0,0,0,0,0.2,0.0,0.1,0.1,0.2,0.0,0.4,0.0,0.0
Fall 2021,8089,2021-11-22,0,0,0,0,0.2,0.0,0.4,0.0,0.1,0.0,0.3,0.0,0.0
Fall 2021,8099,2021-11-22,0,0,0,0,0.1,0.0,0.6,0.1,0.1,0.0,0.1,0.0,0.0
Fall 2021,8086,2021-11-22,0,0,0,0,0.2,0.0,0.4,0.1,0.1,0.0,0.2,0.0,0.0
Fall 2021,8076,2021-11-22,0,0,0,0,0.1,0.0,0.1,0.3,0.1,0.1,0.3,0.0,0.0
Fall 2021,8080,2021-11-22,0,0,0,0,0.4,0.0,0.4,0.0,0.1,0.0,0.1,0.0,0.0
Fall 2021,2041,2021-11-22,0,0,0,0,0.2,0.0,0.2,0.3,0.3,0.0,0.0,0.0,0.0
Fall 2021,8533,2021-11-22,0,0,0,0,0.0,0.0,0.4,0.0,0.5,0.0,0.1,0.0,0.0
Fall 2021,7443,2021-11-22,0,0,0,0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0
Fall 2021,8539,2021-11-22,0,0,0,0,0.4,0.0,0.2,0.3,0.1,0.0,0.0,0.0,0.0
Fall 2021,8517,2021-11-22,0,0,0,0,0.1,0.0,0.2,0.0,0.6,0.0,0.1,0.0,0.0
Fall 2021,8528,2021-11-22,0,0,0,0,0.1,0.0,0.4,0.2,0.2,0.0,0.1,0.0,0.0
Fall 2021,8063,2021-11-22,0,0,0,0,0.3,0.0,0.1,0.1,0.0,0.2,0.3,0.0,0.0
Fall 2021,8057,2021-11-22,0,0,0,0,0.2,0.0,0.1,0.1,0.3,0.1,0.2,0.0,0.0
Fall 2021,8061,2021-11-22,0,0,0,0,0.2,0.0,0.2,0.0,0.4,0.1,0.1,0.0,0.0
Fall 2021,8054,2021-11-25,0,0,0,0,0.2,0.0,0.1,0.3,0.3,0.1,0.0,0.0,0.0
Fall 2021,2213,2021-11-25,0,0,0,0,0.1,0.0,0.3,0.3,0.2,0.1,0.0,0.0,0.0
Fall 2021,2208,2021-11-25,0,0,0,0,0.1,0.0,0.4,0.2,0.3,0.0,0.0,0.0,0.0
Fall 2021,8110,2021-11-25,0,0,0,0,0.2,0.0,0.1,0.3,0.3,0.0,0.1,0.0,0.0
Fall 2021,8106,2021-11-25,0,0,0,0,0.3,0.0,0.2,0.4,0.0,0.0,0.1,0.0,0.0
Fall 2021,8090,2021-11-25,0,0,0,0,0.1111111111111111,0.0,0.2222222222222222,0.5555555555555556,0.0,0.0,0.1111111111111111,0.0,0.0
Fall 2021,8079,2021-11-25,0,0,0,0,0.0,0.0,0.6,0.3,0.1,0.0,0.0,0.0,0.0
Fall 2021,8082,2021-11-25,0,0,0,0,0.0,0.0,0.4,0.2,0.1,0.1,0.2,0.0,0.0
Fall 2021,8056,2021-11-25,0,0,0,0,0.2,0.0,0.0,0.5,0.2,0.0,0.1,0.0,0.0
Fall 2021,8525,2021-11-25,0,0,0,0,0.1,0.0,0.1,0.4,0.4,0.0,0.0,0.0,0.0
Fall 2021,8505,2021-11-25,0,0,0,0,0.0,0.0,0.5,0.3,0.1,0.1,0.0,0.0,0.0
Fall 2021,5875,2021-11-25,0,0,0,0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0
Fall 2021,8537,2021-11-25,0,0,0,0,0.1,0.0,0.1,0.4,0.1,0.2,0.1,0.0,0.0
Fall 2021,8536,2021-11-25,0,0,0,0,0.0,0.0,0.5,0.3,0.1,0.1,0.0,0.0,0.0
Fall 2021,8529,2021-11-25,0,0,0,0,,,,,,,,,
Fall 2021,8562,2021-11-25,0,0,0,0,0.0,0.0,0.4,0.1,0.1,0.1,0.2,0.0,0.1
Fall 2021,8065,2021-11-25,0,0,0,0,0.3,0.0,0.1,0.2,0.0,0.2,0.2,0.0,0.0
Fall 2021,725,2021-11-25,0,0,0,0,0.1,0.0,0.1,0.7,0.1,0.0,0.0,0.0,0.0
Fall 2021,8557,2021-11-26,0,0,0,0,0.1,0.0,0.1,0.8,0.0,0.0,0.0,0.0,0.0
Fall 2021,2210,2021-11-26,0,0,0,0,,,,,,,,,
Fall 2021,8548,2021-11-26,0,0,0,0,0.1,0.0,0.3,0.3,0.2,0.0,0.0,0.1,0.0
Fall 2021,8096,2021-11-26,0,0,0,0,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Fall 2021,8089,2021-11-26,0,0,0,0,0.3,0.0,0.3,0.4,0.0,0.0,0.0,0.0,0.0
Fall 2021,8099,2021-11-26,0,0,0,0,0.1111111111111111,0.0,0.4444444444444444,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0
Fall 2021,8086,2021-11-26,0,0,0,0,0.0,0.0,0.2,0.4,0.0,0.0,0.4,0.0,0.0
Fall 2021,8076,2021-11-26,0,0,0,0,0.2,0.0,0.2,0.3,0.2,0.0,0.1,0.0,0.0
Fall 2021,8080,2021-11-26,0,0,0,0,0.0,0.0,0.5,0.3,0.1,0.0,0.1,0.0,0.0
Fall 2021,2041,2021-11-26,0,0,0,0,0.0,0.0,0.4,0.5,0.0,0.1,0.0,0.0,0.0
Fall 2021,8533,2021-11-26,0,0,0,0,0.1,0.0,0.6,0.3,0.0,0.0,0.0,0.0,0.0
Fall 2021,7443,2021-11-26,0,0,0,0,0.0,0.0,0.5,0.4,0.1,0.0,0.0,0.0,0.0
Fall 2021,8539,2021-11-26,0,0,0,0,0.0,0.0,0.7,0.2,0.0,0.1,0.0,0.0,0.0
Fall 2021,8517,2021-11-26,0,0,0,0,0.0,0.0,0.6,0.2,0.2,0.0,0.0,0.0,0.0
Fall 2021,8528,2021-11-26,0,0,0,0,0.1,0.0,0.3,0.3,0.2,0.0,0.0,0.1,0.0
Fall 2021,8063,2021-11-26,0,0,0,0,0.0,0.0,0.5,0.2,0.1,0.0,0.2,0.0,0.0
Fall 2021,8057,2021-11-26,0,0,0,0,0.2,0.0,0.4,0.1,0.0,0.2,0.1,0.0,0.0
Fall 2021,8061,2021-11-26,0,0,0,0,0.0,0.0,0.1,0.4,0.1,0.3,0.1,0.0,0.0
Fall 2021,8096,2021-11-29,0,0,0,0,0.0,0.0,0.4,0.3,0.0,0.0,0.3,0.0,0.0
Fall 2021,8089,2021-11-29,1,0,0,0,0.3,0.0,0.4,0.1,0.2,0.0,0.0,0.0,0.0
Fall 2021,8099,2021-11-29,0,0,0,0,0.1,0.0,0.2,0.3,0.2,0.0,0.2,0.0,0.0
Fall 2021,8086,2021-11-29,0,0,0,0,0.1,0.0,0.2,0.4,0.1,0.0,0.2,0.0,0.0
Fall 2021,8076,2021-11-29,0,0,0,0,0.0,0.0,0.4,0.1,0.3,0.0,0.2,0.0,0.0
Fall 2021,8080,2021-11-29,1,0,0,0,0.0,0.0,0.5,0.2,0.0,0.0,0.3,0.0,0.0
Fall 2021,2041,2021-11-29,1,0,0,0,0.1,0.0,0.2,0.2,0.3,0.0,0.1,0.1,0.0
Fall 2021,8533,2021-11-29,0,0,0,0,0.0,0.0,0.1,0.4,0.4,0.0,0.1,0.0,0.0
Fall 2021,7443,2021-11-29,0,0,0,0,0.0,0.0,0.7,0.1,0.1,0.0,0.1,0.0,0.0
Fall 2021,8539,2021-11-29,1,0,0,0,0.1,0.0,0.1,0.4,0.2,0.0,0.2,0.0,0.0
Fall 2021,8517,2021-11-29,0,0,0,0,0.0,0.0,0.0,0.3,0.4,0.0,0.3,0.0,0.0
Fall 2021,8528,2021-11-29,0,0,0,0,0.0,0.0,0.1,0.1,0.5,0.0,0.3,0.0,0.0
Fall 2021,8063,2021-11-29,0,0,0,0,0.0,0.0,0.0,0.2,0.2,0.0,0.6,0.0,0.0
Fall 2021,8057,2021-11-29,1,0,0,0,0.0,0.0,0.2,0.3,0.2,0.0,0.3,0.0,0.0
Fall 2021,8061,2021-11-29,0,0,0,0,0.2,0.0,0.1,0.1,0.2,0.0,0.4,0.0,0.0
Fall 2021,8557,2021-11-29,1,0,0,0,0.2,0.0,0.0,0.3,0.1,0.0,0.4,0.0,0.0
Fall 2021,2210,2021-11-29,0,0,0,0,0.0,0.0,0.2,0.3,0.4,0.0,0.1,0.0,0.0
Fall 2021,8548,2021-11-29,0,0,0,0,0.0,0.0,0.0,0.2,0.3,0.1,0.4,0.0,0.0
Fall 2021,8110,2021-12-02,0,0,0,0,0.3,0.0,0.4,0.3,0.0,0.0,0.0,0.0,0.0
Fall 2021,8106,2021-12-02,0,0,0,0,0.0,0.0,0.0,0.6,0.3,0.0,0.0,0.0,0.1
Fall 2021,8090,2021-12-02,0,0,0,0,0.0,0.0,0.5,0.2,0.1,0.0,0.1,0.1,0.0
Fall 2021,8079,2021-12-02,0,0,0,0,0.2,0.0,0.2,0.3,0.2,0.0,0.1,0.0,0.0
Fall 2021,8082,2021-12-02,0,0,0,0,0.0,0.0,0.3,0.3,0.3,0.0,0.1,0.0,0.0
Fall 2021,8056,2021-12-02,1,1,0,0,0.2,0.0,0.3,0.3,0.1,0.0,0.1,0.0,0.0
Fall 2021,8525,2021-12-02,0,0,0,0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0
Fall 2021,8505,2021-12-02,0,0,0,0,0.1,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0
Fall 2021,5875,2021-12-02,0,0,0,0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Fall 2021,8537,2021-12-02,1,1,0,0,0.2,0.0,0.2,0.4,0.2,0.0,0.0,0.0,0.0
Fall 2021,8536,2021-12-02,0,0,0,0,0.1,0.0,0.6,0.0,0.3,0.0,0.0,0.0,0.0
Fall 2021,8529,2021-12-02,0,0,0,0,,,,,,,,,
Fall 2021,8562,2021-12-02,1,1,1,1,0.4,0.0,0.0,0.2,0.3,0.0,0.1,0.0,0.0
Fall 2021,8065,2021-12-02,0,0,0,0,0.0,0.0,0.2,0.2,0.4,0.2,0.0,0.0,0.0
Fall 2021,725,2021-12-02,0,0,0,0,0.0,0.0,0.4,0.3,0.3,0.0,0.0,0.0,0.0
Fall 2021,8054,2021-12-02,0,0,0,0,0.0,0.0,0.1,0.5,0.0,0.0,0.4,0.0,0.0
Fall 2021,2213,2021-12-02,0,0,0,0,0.1,0.0,0.2,0.1,0.0,0.1,0.5,0.0,0.0
Fall 2021,2208,2021-12-02,1,1,0,0,,,,,,,,,
