T,Cow,coverage_pct,dataset_split,notif_lameness,lame_confidence,behavioral_warning_score,behavioral_warning_cusum,behavioral_warning_families,behavioral_warning_episode,behavioral_warning_start,behavioral_warning_notification,instability_warning_score,instability_warning_cusum,instability_warning_families,instability_warning_episode,instability_warning_start,instability_warning_notification,hybrid_warning_score,hybrid_warning_episode,hybrid_warning_surveillance,hybrid_warning_sequence_start,hybrid_warning_start,hybrid_warning_notification,hybrid_warning_type,hybrid_warning_priority,hybrid_warning_fusion_mode
2019-12-06 14:00:00,5871,100.0,futur,0,38.1,0.2069708533246464,1.3607939806930276,4,1,1,1,0.015789473684210575,0.0,0,0,0,0,0.2069708533246464,1,0,0,1,1,HYPO,2,HIERARCHICAL
2019-12-08 06:15:00,5871,100.0,futur,0,23.2,0.33937830349050974,42.60146278671874,4,0,0,0,0.19161756530508023,0.8801878120379671,2,1,1,1,0.33937830349050974,0,1,0,0,0,INSTABILITE,1,HIERARCHICAL
2019-12-08 08:15:00,5871,100.0,futur,0,21.5,0.34358098694566863,43.85417266023171,3,1,1,1,0.0,0.40018781203796683,0,0,0,0,0.34358098694566863,1,0,1,1,1,SEQUENCE,3,HIERARCHICAL
2019-12-09 05:30:00,5871,100.0,futur,0,11.0,0.3394918876191113,54.80930981965283,3,1,1,0,0.20785440613026815,0.0,1,0,0,0,0.3394918876191113,1,0,1,1,1,SEQUENCE,3,HIERARCHICAL
2019-12-11 03:30:00,5871,100.0,futur,0,12.7,0.28313945162385706,74.17720737697587,4,1,1,1,0.18510946979688736,0.0,1,0,0,0,0.28313945162385706,1,0,1,1,1,SEQUENCE,3,HIERARCHICAL
2019-12-11 07:45:00,5871,100.0,futur,1,46.5,0.3709543420635345,79.37736550615959,4,1,0,0,0.0,0.0,0,0,0,0,0.3709543420635345,1,0,0,0,0,HYPO,2,HIERARCHICAL
2019-12-12 16:45:00,5871,100.0,futur,0,24.4,0.2818736798570688,110.3227393098157,3,1,1,1,0.0,0.0,0,0,0,0,0.2818736798570688,1,0,0,1,1,HYPO,2,HIERARCHICAL
2019-12-14 07:15:00,5871,100.0,futur,1,48.3,0.24500572805558457,131.98617597502312,2,0,0,0,0.0,0.0,0,0,0,0,0.24500572805558457,0,0,0,0,0,AUCUN,0,HIERARCHICAL
2019-12-14 08:30:00,5871,100.0,futur,0,44.9,0.33480660996950273,132.3752224226369,3,1,1,1,0.0,0.0,0,0,0,0,0.33480660996950273,1,0,0,1,1,HYPO,2,HIERARCHICAL
2019-12-04 08:00:00,5872,100.0,futur,0,8.2,0.28909808025209155,2.1693158254298335,4,1,1,1,0.0,0.0,0,0,0,0,0.28909808025209155,1,0,0,1,1,HYPO,2,HIERARCHICAL
2019-12-05 13:30:00,5872,100.0,futur,0,24.5,0.2769903212832702,1.40434190381421,3,1,1,1,0.0,0.14002344271992256,0,0,0,0,0.2769903212832702,1,0,0,1,1,HYPO,2,HIERARCHICAL
2019-12-06 15:30:00,5872,100.0,futur,0,23.8,0.12020189063008677,18.70557627282898,2,0,0,0,0.9749999999999999,2.4863665205087853,2,1,1,1,0.9749999999999999,0,1,0,0,0,INSTABILITE,1,HIERARCHICAL
2019-12-06 18:45:00,5872,100.0,futur,0,40.8,0.24616809224538053,20.018209161630978,3,1,1,1,0.04685177244139507,3.6563665205087874,0,0,0,0,0.24616809224538053,1,0,1,1,1,SEQUENCE,3,HIERARCHICAL
2019-12-07 11:30:00,5872,100.0,futur,0,23.8,0.17163785862351708,27.615431556020408,3,1,1,0,0.14583333333333331,0.9222536405792687,1,0,0,0,0.17163785862351708,1,0,1,1,1,SEQUENCE,3,HIERARCHICAL
2019-12-07 13:45:00,5872,100.0,futur,0,11.7,0.3468291484798405,29.31212091724947,4,1,0,0,0.865909090909091,2.2840390504998456,2,1,1,1,0.865909090909091,1,0,0,1,0,MIXTE,3,HIERARCHICAL
2019-12-08 01:45:00,5872,100.0,futur,0,35.3,0.1567713211578627,40.20569338743118,3,1,0,0,1.0,4.791891614646289,3,1,1,0,1.0,1,0,0,1,1,MIXTE,3,HIERARCHICAL
2019-12-09 21:00:00,5872,100.0,futur,0,3.4,0.1493752408955519,49.19667518629037,3,1,1,1,0.013999999999999934,0.0,0,0,0,0,0.1493752408955519,1,0,1,1,1,SEQUENCE,3,HIERARCHICAL
2019-12-10 16:30:00,5872,100.0,futur,0,16.8,0.09499094645844232,57.1548553631126,2,0,0,0,0.47150143731290983,1.458871263627897,3,1,1,1,0.47150143731290983,0,1,0,0,0,INSTABILITE,1,HIERARCHICAL
2019-12-10 22:00:00,5872,100.0,futur,0,26.4,0.17824570800525547,57.5875688866503,3,1,1,1,0.19089586186656227,1.5223645887235462,1,0,0,0,0.19089586186656227,1,0,1,1,1,SEQUENCE,3,HIERARCHICAL
2019-12-11 06:00:00,5872,100.0,futur,0,25.0,0.14578773568998166,58.11284890605884,2,0,0,0,0.8436689814814814,2.6212342376445563,3,1,1,1,0.8436689814814814,0,1,0,0,0,INSTABILITE,1,HIERARCHICAL
2019-12-11 11:15:00,5872,100.0,futur,0,16.8,0.1755599430051118,60.192123726911866,3,1,1,0,0.0,3.615713699476308,0,0,0,0,0.1755599430051118,1,0,1,1,1,SEQUENCE,3,HIERARCHICAL
2019-12-12 02:15:00,5872,100.0,futur,0,30.5,0.16379069561804988,58.95122987395385,3,1,1,1,0.0,0.015713699476305243,0,0,0,0,0.16379069561804988,1,0,1,1,1,SEQUENCE,3,HIERARCHICAL
2019-12-13 03:00:00,5872,100.0,futur,1,50.0,0.0,52.34746385456932,0,0,0,0,0.2,0.0,1,0,0,0,0.2,0,0,0,0,0,AUCUN,0,HIERARCHICAL
2019-12-13 16:00:00,5872,100.0,futur,0,15.9,0.3453193210131982,56.166771660357874,4,1,1,1,0.5919501137255034,0.0,3,0,0,0,0.5919501137255034,1,0,1,1,1,SEQUENCE,3,HIERARCHICAL
2019-11-14 16:30:00,5874,100.0,baseline,1,49.7,0.04790660225442837,0.0,1,0,0,0,0.23535978841954894,0.0,2,0,0,0,0.23535978841954894,0,0,0,0,0,AUCUN,0,HIERARCHICAL
2019-11-26 10:45:00,5874,100.0,baseline,1,59.4,0.035482599614696735,0.0,1,0,0,0,0.47410370045594885,0.0,3,0,0,0,0.47410370045594885,0,0,0,0,0,AUCUN,0,HIERARCHICAL
2019-12-01 12:30:00,5874,100.0,futur,0,26.4,0.5670139135718695,6.1106205549296275,4,1,1,1,0.0,0.0,0,0,0,0,0.5670139135718695,1,0,0,1,1,HYPO,2,HIERARCHICAL
2019-12-01 19:30:00,5874,100.0,futur,0,22.7,0.5105825958782805,21.827814816003162,4,1,0,0,0.53898847631242,1.657332667130483,3,1,1,1,0.53898847631242,1,0,0,1,0,MIXTE,3,HIERARCHICAL
2019-12-02 15:45:00,5874,100.0,futur,0,30.6,0.11945186662138954,21.535598650138592,2,0,0,0,0.2994159044715447,1.218437141112866,2,1,1,1,0.2994159044715447,0,1,0,0,0,INSTABILITE,1,HIERARCHICAL
2019-12-03 00:30:00,5874,100.0,futur,0,15.4,0.2627137828506274,22.974571159390077,3,1,1,1,0.10297129913567113,0.5908385588319338,1,0,0,0,0.2627137828506274,1,0,1,1,1,SEQUENCE,3,HIERARCHICAL
2019-12-05 03:00:00,5874,100.0,futur,0,24.2,0.05206365703292589,34.13116895327735,1,0,0,0,0.6160485906413988,3.156099095691903,2,1,1,1,0.6160485906413988,0,1,0,0,0,INSTABILITE,1,HIERARCHICAL
2019-12-05 08:45:00,5874,100.0,futur,0,29.9,0.13142606175065966,34.77679031241297,3,1,1,1,0.16005119510654567,1.7760990956919018,1,0,0,0,0.16005119510654567,1,0,1,1,1,SEQUENCE,3,HIERARCHICAL
2019-12-07 12:45:00,5874,100.0,futur,0,5.3,0.3765804913503804,31.668583883497035,3,1,1,1,0.06859154929577466,0.0,0,0,0,0,0.3765804913503804,1,0,1,1,1,SEQUENCE,3,HIERARCHICAL
2019-12-08 20:30:00,5874,100.0,futur,0,14.5,0.37213391362285786,55.02915228930569,3,1,1,1,0.0005830094392004437,0.05825061274509796,0,0,0,0,0.37213391362285786,1,0,0,1,1,HYPO,2,HIERARCHICAL
2019-12-09 16:30:00,5874,100.0,futur,0,32.6,0.2626890115298201,60.922754297060884,3,0,0,0,0.39480392156862737,1.643441048156131,2,1,1,1,0.39480392156862737,0,1,0,0,0,INSTABILITE,1,HIERARCHICAL
2019-12-09 17:45:00,5874,100.0,futur,0,32.5,0.22627708258172788,62.02618627276322,3,1,1,0,0.6903376256796823,2.0347490083594195,3,1,0,0,0.6903376256796823,1,0,1,1,1,SEQUENCE,3,HIERARCHICAL
2019-12-10 23:45:00,5874,100.0,futur,0,36.1,0.1705758368741446,62.4208628651661,3,1,1,1,0.17677994771643854,0.0,2,0,0,0,0.17677994771643854,1,0,1,1,1,SEQUENCE,3,HIERARCHICAL
2019-12-11 15:00:00,5874,100.0,futur,1,51.6,0.11465238511163213,60.18705064030592,2,0,0,0,0.0,0.0,0,0,0,0,0.11465238511163213,0,0,0,0,0,AUCUN,0,HIERARCHICAL
2019-12-11 19:30:00,5874,100.0,futur,0,41.3,0.1995170257311314,61.14722288231579,4,1,1,0,0.0,0.0,0,0,0,0,0.1995170257311314,1,0,1,1,1,SEQUENCE,3,HIERARCHICAL
2019-12-13 15:00:00,5874,100.0,futur,0,20.5,0.2103322008740575,60.748300297614556,3,1,1,1,0.0,0.0,0,0,0,0,0.2103322008740575,1,0,0,1,1,HYPO,2,HIERARCHICAL
2019-12-14 05:45:00,5874,100.0,futur,0,22.3,0.11054125824875957,61.13038139081468,2,0,0,0,0.44245316032222615,2.6124628261603924,2,1,1,1,0.44245316032222615,0,1,0,0,0,INSTABILITE,1,HIERARCHICAL
2019-12-14 09:00:00,5874,100.0,futur,0,27.7,0.2432543802609479,63.188407009145216,3,1,1,0,0.0,1.8324628261603917,0,0,0,0,0.2432543802609479,1,0,1,1,1,SEQUENCE,3,HIERARCHICAL
2019-11-12 11:00:00,5875,100.0,baseline,1,58.2,0.14684684999275743,0.0,3,0,0,0,0.3642695227092286,0.0,2,0,0,0,0.3642695227092286,0,0,0,0,0,AUCUN,0,HIERARCHICAL
2019-11-14 10:15:00,5875,100.0,baseline,1,47.3,0.08843650694080188,0.0,2,0,0,0,0.06469321103467447,0.0,0,0,0,0,0.08843650694080188,0,0,0,0,0,AUCUN,0,HIERARCHICAL
2019-12-01 12:45:00,5875,100.0,futur,0,27.0,0.4876003876656177,5.959900794064735,4,1,1,1,0.0473222979552093,0.0,0,0,0,0,0.4876003876656177,1,0,0,1,1,HYPO,2,HIERARCHICAL
2019-12-02 07:00:00,5875,100.0,futur,0,15.7,0.007999999999999985,22.424944849949945,0,0,0,0,0.5528158021542517,1.328146151962477,4,1,1,1,0.5528158021542517,0,1,0,0,0,INSTABILITE,1,HIERARCHICAL
2019-12-03 23:15:00,5875,100.0,futur,0,11.4,0.24950152254226207,15.73553973851871,4,1,1,1,0.14504327583448717,0.0,2,0,0,0,0.24950152254226207,1,0,1,1,1,SEQUENCE,3,HIERARCHICAL
2019-12-05 22:30:00,5875,100.0,futur,0,31.9,0.22333280944904213,24.95703939835049,4,1,1,1,0.0,0.0,0,0,0,0,0.22333280944904213,1,0,0,1,1,HYPO,2,HIERARCHICAL
2019-12-06 17:30:00,5875,100.0,futur,0,20.7,0.1567299759928245,34.78219822834565,3,1,1,0,0.007665505226480806,0.0,0,0,0,0,0.1567299759928245,1,0,0,1,1,HYPO,2,HIERARCHICAL
2019-12-08 03:00:00,5875,100.0,futur,0,23.8,0.29874649939140363,76.95011760593864,4,1,0,0,0.62828125,1.6945620355777558,2,1,1,1,0.62828125,1,0,0,1,1,MIXTE,3,HIERARCHICAL
2019-12-10 01:30:00,5875,100.0,futur,0,24.3,0.27572372886527646,106.57710038745331,4,1,1,1,0.0,0.0,0,0,0,0,0.27572372886527646,1,0,1,1,1,SEQUENCE,3,HIERARCHICAL
2019-12-11 18:15:00,5875,100.0,futur,0,15.8,0.22502747988946642,124.86016768410101,4,1,1,1,0.09116666666666659,0.45015065816536387,1,0,0,0,0.22502747988946642,1,0,0,1,1,HYPO,2,HIERARCHICAL
2019-12-12 01:45:00,5875,100.0,futur,0,1.8,0.427847429545845,132.93822271993844,4,1,0,0,0.9749999999999999,3.064393213841494,2,1,1,1,0.9749999999999999,1,0,0,1,0,MIXTE,3,HIERARCHICAL
2019-12-13 09:30:00,5875,100.0,futur,1,47.0,0.11498766665027414,135.7708511057999,1,0,0,0,0.0,0.0,0,0,0,0,0.11498766665027414,0,0,0,0,0,AUCUN,0,HIERARCHICAL
2019-12-13 13:45:00,5875,100.0,futur,0,36.7,0.23410542340211316,136.2488892134062,4,1,1,1,0.0,0.0,0,0,0,0,0.23410542340211316,1,0,1,1,1,SEQUENCE,3,HIERARCHICAL
2019-12-14 00:30:00,5875,100.0,futur,0,4.1,0.44101277281867945,151.69034391168506,4,1,0,0,0.7320652173913043,2.9294847291304733,2,1,1,1,0.7320652173913043,1,0,0,1,0,MIXTE,3,HIERARCHICAL
2019-11-21 10:00:00,5879,100.0,baseline,1,49.4,0.06784011546467274,0.0,2,0,0,0,0.6082896363595466,0.0,2,0,0,0,0.6082896363595466,0,0,0,0,0,AUCUN,0,HIERARCHICAL
2019-11-25 09:45:00,5879,100.0,baseline,1,52.5,0.008372093023255811,0.0,0,0,0,0,0.38787256975188783,0.0,2,0,0,0,0.38787256975188783,0,0,0,0,0,AUCUN,0,HIERARCHICAL
2019-11-28 11:00:00,5879,100.0,baseline,1,48.5,0.11428571428571428,0.0,1,0,0,0,0.006761107533805521,0.0,0,0,0,0,0.11428571428571428,0,0,0,0,0,AUCUN,0,HIERARCHICAL
2019-11-29 10:15:00,5879,100.0,baseline,1,54.5,0.2105376490068616,0.0,2,0,0,0,0.0,0.0,0,0,0,0,0.2105376490068616,0,0,0,0,0,AUCUN,0,HIERARCHICAL
2019-12-01 12:30:00,5879,100.0,futur,0,11.6,0.7874291119519121,9.615881110830955,4,1,1,1,0.0,0.0,0,0,0,0,0.7874291119519121,1,0,0,1,1,HYPO,2,HIERARCHICAL
2019-12-02 14:15:00,5879,100.0,futur,0,39.4,0.14834437086092717,31.267417369073165,1,0,0,0,0.2274668580019133,0.72823071301515,2,1,1,1,0.2274668580019133,0,1,0,0,0,INSTABILITE,1,HIERARCHICAL
2019-12-03 01:30:00,5879,100.0,futur,0,10.2,0.3058197174047865,31.79513877955715,4,1,1,1,0.0,0.0,0,0,0,0,0.3058197174047865,1,0,1,1,1,SEQUENCE,3,HIERARCHICAL
2019-12-04 07:00:00,5879,100.0,futur,0,20.2,0.253728910331785,71.15437677222145,4,1,1,1,0.0,0.0,0,0,0,0,0.253728910331785,1,0,1,1,1,SEQUENCE,3,HIERARCHICAL
2019-12-05 08:15:00,5879,100.0,futur,1,39.6,0.024691358024691357,68.82361327805197,1,0,0,0,0.016146735990756732,0.0,0,0,0,0,0.024691358024691357,0,0,0,0,0,AUCUN,0,HIERARCHICAL
2019-12-05 21:45:00,5879,100.0,futur,0,18.3,0.1904070757388815,65.04361327805233,2,0,0,0,0.8444483131997609,2.7775524553281428,4,1,1,1,0.8444483131997609,0,1,0,0,0,INSTABILITE,1,HIERARCHICAL
2019-12-06 11:45:00,5879,100.0,futur,1,49.1,0.188673382077872,63.80807522074128,3,0,0,0,0.48373194491098426,1.7633608314777076,2,0,0,0,0.48373194491098426,0,0,0,0,0,AUCUN,0,HIERARCHICAL
2019-12-06 13:15:00,5879,100.0,futur,0,49.9,0.20560462801514362,65.20091280856454,3,1,1,1,0.6885089234312032,1.4033608314777073,2,0,0,0,0.6885089234312032,1,0,1,1,1,SEQUENCE,3,HIERARCHICAL
2019-12-06 15:00:00,5879,100.0,futur,0,42.6,0.23553659377534247,66.64822610955832,3,1,0,0,0.45321419004480806,3.3779503062775222,3,1,1,1,0.45321419004480806,1,0,0,1,0,MIXTE,3,HIERARCHICAL
2019-12-08 11:45:00,5879,100.0,futur,0,33.6,0.6188463440583479,119.25338403831978,4,1,1,1,0.5191556377506791,0.0,2,0,0,0,0.6188463440583479,1,0,1,1,1,SEQUENCE,3,HIERARCHICAL
2019-12-09 14:30:00,5879,100.0,futur,0,42.7,0.01004471964224286,135.96223192276287,0,0,0,0,1.0,3.719500662187023,3,1,1,1,1.0,0,1,0,0,0,INSTABILITE,1,HIERARCHICAL
2019-12-10 06:45:00,5879,100.0,futur,0,16.4,0.11192518721222297,132.71834184231133,2,0,0,0,0.5897472617132836,34.29806334702259,3,1,1,1,0.5897472617132836,0,1,0,0,0,INSTABILITE,1,HIERARCHICAL
2019-12-10 23:45:00,5879,100.0,futur,0,10.5,0.2153951444765628,132.52086847520164,4,1,1,1,0.10313060922817027,35.67320130609834,1,0,0,0,0.2153951444765628,1,0,1,1,1,SEQUENCE,3,HIERARCHICAL
2019-12-11 12:15:00,5879,100.0,futur,0,51.8,0.13483698985381065,135.42857684309783,2,0,0,0,0.29651276767206575,35.22813478074394,3,1,1,1,0.29651276767206575,0,1,0,0,0,INSTABILITE,1,HIERARCHICAL
2019-12-11 19:30:00,5879,100.0,futur,0,38.0,0.14515514535296364,134.98978523531514,3,1,1,0,0.8837943607194944,36.445652653440376,4,1,0,0,0.8837943607194944,1,0,1,1,1,SEQUENCE,3,HIERARCHICAL
2019-12-12 11:15:00,5879,100.0,futur,1,54.9,0.2205300132610629,141.26632438827926,3,1,0,0,0.0,36.46344154898965,0,0,0,0,0.2205300132610629,1,0,0,0,0,HYPO,2,HIERARCHICAL
2019-12-12 15:45:00,5879,100.0,futur,0,40.0,0.19262612461747933,144.53775006138181,3,1,0,0,0.535136013326396,36.831381878060796,4,1,1,1,0.535136013326396,1,0,0,1,1,MIXTE,3,HIERARCHICAL
2019-12-13 05:45:00,5879,100.0,futur,0,20.5,0.13735945383428608,145.22128273631827,3,0,0,0,0.20527545263573374,36.58016699290917,2,1,1,1,0.20527545263573374,0,1,0,0,0,INSTABILITE,1,HIERARCHICAL
2019-12-13 10:45:00,5879,100.0,futur,0,33.0,0.45302527399773834,147.24774198172219,3,1,1,1,0.4684615384615384,35.380166992909125,1,0,0,0,0.4684615384615384,1,0,1,1,1,SEQUENCE,3,HIERARCHICAL
2019-11-20 10:30:00,821,100.0,baseline,1,46.5,0.01938202247191011,0.0,0,0,0,0,0.2262591119946985,0.0,2,0,0,0,0.2262591119946985,0,0,0,0,0,AUCUN,0,HIERARCHICAL
2019-12-01 19:45:00,821,100.0,futur,0,29.6,0.28683791301064465,2.8560953279041,4,1,1,1,0.07667692776831571,0.0,1,0,0,0,0.28683791301064465,1,0,0,1,1,HYPO,2,HIERARCHICAL
2019-12-02 10:15:00,821,100.0,futur,1,45.5,0.0,2.1606207255315275,0,0,0,0,0.02727272727272725,0.0,0,0,0,0,0.02727272727272725,0,0,0,0,0,AUCUN,0,HIERARCHICAL
2019-12-03 01:00:00,821,100.0,futur,0,33.5,0.21722271918387337,1.581499023939279,3,1,1,1,0.0,0.0,0,0,0,0,0.21722271918387337,1,0,0,1,1,HYPO,2,HIERARCHICAL
2019-12-04 01:45:00,821,100.0,futur,1,47.4,0.07551867219917013,17.161856173150042,1,0,0,0,0.0,0.0,0,0,0,0,0.07551867219917013,0,0,0,0,0,AUCUN,0,HIERARCHICAL
2019-12-05 03:30:00,821,100.0,futur,0,43.7,0.18023130454248443,15.342748317779902,3,1,1,1,0.0,0.0,0,0,0,0,0.18023130454248443,1,0,0,1,1,HYPO,2,HIERARCHICAL
2019-12-05 12:30:00,821,100.0,futur,0,50.8,0.22493688480584886,18.57788624747662,3,1,0,0,0.609545331384568,1.8326609089441215,2,1,1,1,0.609545331384568,1,0,0,1,0,MIXTE,3,HIERARCHICAL
2019-12-05 12:45:00,821,100.0,futur,1,56.5,0.1904839119281264,18.698370159404746,3,1,0,0,0.3775591468887115,2.150220055832833,2,1,0,0,0.3775591468887115,1,0,0,0,0,MIXTE,3,HIERARCHICAL
2019-12-05 16:30:00,821,100.0,futur,0,34.4,0.18003469680128847,18.551482529096496,4,1,1,0,0.0,1.2502200558328322,0,0,0,0,0.18003469680128847,1,0,1,1,1,SEQUENCE,3,HIERARCHICAL
2019-12-06 07:45:00,821,100.0,futur,0,28.1,0.10429255718338645,21.708790098984053,2,0,0,0,0.3657277082186904,1.939956311864837,4,1,1,1,0.3657277082186904,0,1,0,0,0,INSTABILITE,1,HIERARCHICAL
2019-12-06 11:15:00,821,100.0,futur,0,13.6,0.5287332727594988,25.59244954639608,4,1,1,1,0.5074341279799247,1.0999563118648363,1,0,0,0,0.5287332727594988,1,0,1,1,1,SEQUENCE,3,HIERARCHICAL
2019-12-07 06:30:00,821,100.0,futur,0,34.2,0.2599780166553309,36.96157662675723,4,1,1,0,0.2267940600897893,0.0,3,0,0,0,0.2599780166553309,1,0,1,1,1,SEQUENCE,3,HIERARCHICAL
2019-12-07 18:45:00,821,100.0,futur,0,20.7,0.2363544674623032,38.656251898450606,4,1,1,1,0.04140633806929692,0.0,0,0,0,0,0.2363544674623032,1,0,1,1,1,SEQUENCE,3,HIERARCHICAL
2019-12-10 07:00:00,821,100.0,futur,0,35.7,0.3282128216169023,31.82652501984373,4,1,1,1,0.008080808080808044,0.0,0,0,0,0,0.3282128216169023,1,0,0,1,1,HYPO,2,HIERARCHICAL
2019-12-10 17:00:00,821,100.0,futur,0,36.9,0.17297907046330674,32.23796202581825,4,0,0,0,0.5329912558949023,1.2905394999987578,2,1,1,1,0.5329912558949023,0,1,0,0,0,INSTABILITE,1,HIERARCHICAL
2019-12-13 13:30:00,821,100.0,futur,0,21.9,0.21150803230143578,31.236506690278173,4,1,1,1,0.0,0.0,0,0,0,0,0.21150803230143578,1,0,1,1,1,SEQUENCE,3,HIERARCHICAL
2019-12-01 17:45:00,8500,100.0,futur,0,27.9,0.0,0.0,0,0,0,0,1.0,2.8845763579401784,4,1,1,1,1.0,0,1,0,0,0,INSTABILITE,1,HIERARCHICAL
2019-12-01 22:30:00,8500,100.0,futur,0,20.6,0.24726513318149765,2.845607265309547,4,1,1,1,0.6791846153846154,10.183263183314235,2,1,0,0,0.6791846153846154,1,0,1,1,1,SEQUENCE,3,HIERARCHICAL
2019-12-02 23:45:00,8500,100.0,futur,0,4.7,0.2412597340589047,7.420913757651819,4,1,1,1,0.0,9.02681453060837,0,0,0,0,0.2412597340589047,1,0,1,1,1,SEQUENCE,3,HIERARCHICAL
2019-12-03 06:00:00,8500,100.0,futur,0,14.8,0.03879896740567453,11.414695466296378,0,1,0,0,0.6025194385539735,10.944883551591477,2,1,1,1,0.6025194385539735,1,0,0,1,0,MIXTE,3,HIERARCHICAL
2019-12-03 22:00:00,8500,100.0,futur,0,19.2,0.12995095204587098,15.715347271811403,2,0,0,0,0.26119717405266535,10.258837850866652,2,1,1,1,0.26119717405266535,0,1,0,0,0,INSTABILITE,1,HIERARCHICAL
2019-12-05 21:30:00,8500,100.0,futur,0,22.4,0.15953117291600294,4.9316750609051745,3,1,1,1,0.32032152470029346,0.26032152470029346,2,0,0,0,0.32032152470029346,1,0,1,1,1,SEQUENCE,3,HIERARCHICAL
2019-12-05 22:15:00,8500,100.0,futur,0,16.1,0.16110597606560925,5.293847808481559,3,1,0,0,0.3235063411678158,1.1321071350239875,2,1,1,1,0.3235063411678158,1,0,0,1,0,MIXTE,3,HIERARCHICAL
2019-12-06 16:45:00,8500,100.0,futur,0,31.9,0.18590321316614417,3.1628712655922864,3,1,1,0,0.05366189427312773,0.0,1,0,0,0,0.18590321316614417,1,0,1,1,1,SEQUENCE,3,HIERARCHICAL
2019-12-07 06:15:00,8500,100.0,futur,0,21.2,0.12211538461538461,6.604746812619846,1,0,0,0,0.4834001780225011,3.0157856069296685,2,1,1,1,0.4834001780225011,0,1,0,0,0,INSTABILITE,1,HIERARCHICAL
2019-12-07 13:00:00,8500,100.0,futur,0,41.2,0.1503814116761169,6.869893561230374,3,1,1,1,0.4060756501182033,2.1047005090636537,2,0,0,0,0.4060756501182033,1,0,1,1,1,SEQUENCE,3,HIERARCHICAL
2019-12-07 22:30:00,8500,100.0,futur,0,19.5,0.13588505480122542,5.466055704918593,3,0,0,0,0.2141097542837695,9.931634375200696,2,1,1,1,0.2141097542837695,0,1,0,0,0,INSTABILITE,1,HIERARCHICAL
2019-12-08 07:00:00,8500,100.0,futur,0,34.7,0.1654332428160252,6.30724776366032,4,1,1,0,0.041456773315180426,10.265348099582724,1,0,0,0,0.1654332428160252,1,0,1,1,1,SEQUENCE,3,HIERARCHICAL
2019-12-09 21:00:00,8500,100.0,futur,0,38.3,0.2496901361162834,0.9441444546188837,4,0,0,0,0.3473476884984281,3.031266463840552,2,1,1,1,0.3473476884984281,0,1,0,0,0,INSTABILITE,1,HIERARCHICAL
2019-12-09 21:45:00,8500,100.0,futur,0,26.6,0.26071603976016433,1.7600474723009303,4,1,1,1,0.8208333333333332,5.6220997971738855,2,1,0,0,0.8208333333333332,1,0,1,1,1,SEQUENCE,3,HIERARCHICAL
2019-12-11 03:00:00,8500,100.0,futur,0,14.6,0.04097331240188383,1.6340941732698693,1,0,0,0,0.7126495726495725,4.101599075986663,3,1,1,1,0.7126495726495725,0,1,0,0,0,INSTABILITE,1,HIERARCHICAL
2019-12-11 11:30:00,8500,100.0,futur,0,16.6,0.276696950813721,2.7446943155934562,4,1,1,1,0.19625448097261025,5.80213991466733,2,0,0,0,0.276696950813721,1,0,1,1,1,SEQUENCE,3,HIERARCHICAL
2019-12-11 21:45:00,8500,100.0,futur,0,17.5,0.1807546377916411,2.389959136496517,3,0,0,0,0.6269865199721738,7.911740599176059,3,1,1,1,0.6269865199721738,0,1,0,0,0,INSTABILITE,1,HIERARCHICAL
2019-12-12 02:00:00,8500,100.0,futur,0,10.3,0.1694786563904017,2.7823233965166074,4,1,1,0,0.0339416058394161,10.031337136431128,1,0,0,0,0.1694786563904017,1,0,1,1,1,SEQUENCE,3,HIERARCHICAL
2019-12-14 03:45:00,8500,100.0,futur,0,19.0,0.3173908024906727,2.9099231280558397,4,1,1,1,0.0,0.0,0,0,0,0,0.3173908024906727,1,0,1,1,1,SEQUENCE,3,HIERARCHICAL
2019-12-02 05:00:00,8501,100.0,futur,0,24.0,0.011764705882352944,0.0,0,0,0,0,1.0,2.7478766412002265,3,1,1,1,1.0,0,1,0,0,0,INSTABILITE,1,HIERARCHICAL
2019-12-05 20:45:00,8501,100.0,futur,0,16.3,0.27962441003244287,1.3142467076583286,4,1,1,1,0.08202987677655874,0.0,1,0,0,0,0.27962441003244287,1,0,0,1,1,HYPO,2,HIERARCHICAL
2019-12-05 23:30:00,8501,100.0,futur,1,33.1,0.2795256491491163,3.768898540061279,4,1,0,0,0.019453273998728513,0.0,0,0,0,0,0.2795256491491163,1,0,0,0,0,HYPO,2,HIERARCHICAL
2019-12-07 13:00:00,8501,100.0,futur,0,29.8,0.21180023892284533,7.147899999699046,4,1,1,1,0.11641550053821303,0.0,1,0,0,0,0.21180023892284533,1,0,0,1,1,HYPO,2,HIERARCHICAL
2019-12-09 15:30:00,8501,100.0,futur,0,16.1,0.27780064736399934,5.958458490555783,4,1,1,1,0.0,0.0,0,0,0,0,0.27780064736399934,1,0,0,1,1,HYPO,2,HIERARCHICAL
2019-12-11 23:15:00,8501,100.0,futur,0,29.4,0.24997330603022147,15.789598296505385,3,1,1,1,0.0,0.0,0,0,0,0,0.24997330603022147,1,0,0,1,1,HYPO,2,HIERARCHICAL
2019-12-13 14:45:00,8501,100.0,futur,0,18.6,0.23595159652629125,23.508711400680237,3,1,1,1,0.0012849162011173254,0.0,0,0,0,0,0.23595159652629125,1,0,0,1,1,HYPO,2,HIERARCHICAL
